collected_at,search_id,signature,provider,kind,status,out_date,back_date,from_airport,to_airport,carrier,fare_brand,fare,bag_cost,true_total,stops,dep_local,arr_local,duration_min,bags_included_pp,deep_link
2026-09-07T14:17:41.125Z,R3,2027-08-26|MIA>LON,british_airways,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T14:17:41.125Z,R3,2027-08-26|MIA>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T14:17:41.125Z,R3,2027-08-26|MIA>LON,google_flights,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T14:17:41.125Z,R3,2027-08-26|MIA>LON,skyscanner,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A1,2027-08-11|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-11,2027-08-26,,,BA,Economy Basic (lowest available),2096,520,2616,0,14:30,19:05,575,0,
2026-09-07T22:01:36.192Z,A1,2027-08-11|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-11,2027-08-26,,,BA,Economy Basic (lowest available),2380,520,2900,0,10:45,15:15,570,0,
2026-09-07T22:01:36.192Z,A3,2027-08-11|LON>TPA|TPA>LON|2027-08-26,british_airways,round_trip,ok,2027-08-11,2027-08-26,,,BA,Economy Basic (lowest available),2880,520,3400,0,12:30,16:50,560,0,
2026-09-07T22:01:36.192Z,A5,2027-08-12|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-12,2027-08-26,,,BA,Economy Basic (lowest available),2096,520,2616,0,14:30,19:05,575,0,
2026-09-07T22:01:36.192Z,A5,2027-08-12|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-12,2027-08-26,,,BA,Economy Basic (lowest available),2544,520,3064,0,10:45,15:15,570,0,
2026-09-07T22:01:36.192Z,A7,2027-08-12|LON>TPA|TPA>LON|2027-08-26,british_airways,round_trip,ok,2027-08-12,2027-08-26,,,BA,Economy Basic (lowest available),2228,520,2748,0,12:30,16:50,560,0,
2026-09-07T22:01:36.192Z,A2-single,2027-08-11|LON>MCO|TPA>LON|2027-08-26|single,british_airways,open_jaw,results_never_loaded,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A2-single,2027-08-11|LON>MCO|TPA>LON|2027-08-26|single,virgin_atlantic,open_jaw,request_rejected,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A2-single,2027-08-11|LON>MCO|TPA>LON|2027-08-26|single,skyscanner,open_jaw,no_prices_rendered,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A4-single,2027-08-11|LON>TPA|MCO>LON|2027-08-26|single,british_airways,open_jaw,results_never_loaded,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A4-single,2027-08-11|LON>TPA|MCO>LON|2027-08-26|single,virgin_atlantic,open_jaw,request_rejected,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A4-single,2027-08-11|LON>TPA|MCO>LON|2027-08-26|single,skyscanner,open_jaw,no_prices_rendered,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A6-single,2027-08-12|LON>MCO|TPA>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A6-single,2027-08-12|LON>MCO|TPA>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A6-single,2027-08-12|LON>MCO|TPA>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A8-single,2027-08-12|LON>TPA|MCO>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A8-single,2027-08-12|LON>TPA|MCO>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,A8-single,2027-08-12|LON>TPA|MCO>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B1-single,2027-08-11|LON>MCO|MIA>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B1-single,2027-08-11|LON>MCO|MIA>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B1-single,2027-08-11|LON>MCO|MIA>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B2-single,2027-08-11|LON>TPA|MIA>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B2-single,2027-08-11|LON>TPA|MIA>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B2-single,2027-08-11|LON>TPA|MIA>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B3-single,2027-08-12|LON>MCO|MIA>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B3-single,2027-08-12|LON>MCO|MIA>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B3-single,2027-08-12|LON>MCO|MIA>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B4-single,2027-08-12|LON>TPA|MIA>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B4-single,2027-08-12|LON>TPA|MIA>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,B4-single,2027-08-12|LON>TPA|MIA>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,O1,2027-08-11|LON>MCO,british_airways,one_way,ok,2027-08-11,,,,BA,Economy Basic (lowest available),2336,260,2596,0,14:30,19:05,575,0,
2026-09-07T22:01:36.192Z,O1,2027-08-11|LON>MCO,british_airways,one_way,ok,2027-08-11,,,,BA,Economy Basic (lowest available),4348,260,4608,0,10:45,15:15,570,0,
2026-09-07T22:01:36.192Z,O2,2027-08-11|LON>TPA,british_airways,one_way,ok,2027-08-11,,,,BA,Economy Basic (lowest available),5052,260,5312,0,12:30,16:50,560,0,
2026-09-07T22:01:36.192Z,O3,2027-08-12|LON>MCO,british_airways,one_way,ok,2027-08-12,,,,BA,Economy Basic (lowest available),2536,260,2796,0,14:30,19:05,575,0,
2026-09-07T22:01:36.192Z,O3,2027-08-12|LON>MCO,british_airways,one_way,ok,2027-08-12,,,,BA,Economy Basic (lowest available),4940,260,5200,0,10:45,15:15,570,0,
2026-09-07T22:01:36.192Z,O4,2027-08-12|LON>TPA,british_airways,one_way,ok,2027-08-12,,,,BA,Economy Basic (lowest available),2468,260,2728,0,12:30,16:50,560,0,
2026-09-07T22:01:36.192Z,R1,2027-08-26|MCO>LON,british_airways,one_way,no_prices_rendered,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R1,2027-08-26|MCO>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R1,2027-08-26|MCO>LON,google_flights,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R1,2027-08-26|MCO>LON,skyscanner,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R2,2027-08-26|TPA>LON,british_airways,one_way,no_prices_rendered,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R2,2027-08-26|TPA>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R2,2027-08-26|TPA>LON,google_flights,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R2,2027-08-26|TPA>LON,skyscanner,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R3,2027-08-26|MIA>LON,british_airways,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R3,2027-08-26|MIA>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R3,2027-08-26|MIA>LON,google_flights,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-07T22:01:36.192Z,R3,2027-08-26|MIA>LON,skyscanner,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A1,2027-08-11|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-11,2027-08-26,,,BA,Economy Basic (lowest available),2096,520,2616,0,14:30,19:05,575,0,
2026-09-08T12:08:37.127Z,A1,2027-08-11|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-11,2027-08-26,,,BA,Economy Basic (lowest available),2372,520,2892,0,10:45,15:15,570,0,
2026-09-08T12:08:37.127Z,A3,2027-08-11|LON>TPA|TPA>LON|2027-08-26,british_airways,round_trip,ok,2027-08-11,2027-08-26,,,BA,Economy Basic (lowest available),2904,520,3424,0,12:30,16:50,560,0,
2026-09-08T12:08:37.127Z,A5,2027-08-12|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-12,2027-08-26,,,BA,Economy Basic (lowest available),2096,520,2616,0,14:30,19:05,575,0,
2026-09-08T12:08:37.127Z,A5,2027-08-12|LON>MCO|MCO>LON|2027-08-26,british_airways,round_trip,ok,2027-08-12,2027-08-26,,,BA,Economy Basic (lowest available),2616,520,3136,0,10:45,15:15,570,0,
2026-09-08T12:08:37.127Z,A7,2027-08-12|LON>TPA|TPA>LON|2027-08-26,british_airways,round_trip,ok,2027-08-12,2027-08-26,,,BA,Economy Basic (lowest available),2276,520,2796,0,12:30,16:50,560,0,
2026-09-08T12:08:37.127Z,A2-single,2027-08-11|LON>MCO|TPA>LON|2027-08-26|single,british_airways,open_jaw,results_never_loaded,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A2-single,2027-08-11|LON>MCO|TPA>LON|2027-08-26|single,virgin_atlantic,open_jaw,request_rejected,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A2-single,2027-08-11|LON>MCO|TPA>LON|2027-08-26|single,skyscanner,open_jaw,no_prices_rendered,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A4-single,2027-08-11|LON>TPA|MCO>LON|2027-08-26|single,british_airways,open_jaw,results_never_loaded,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A4-single,2027-08-11|LON>TPA|MCO>LON|2027-08-26|single,virgin_atlantic,open_jaw,request_rejected,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A4-single,2027-08-11|LON>TPA|MCO>LON|2027-08-26|single,skyscanner,open_jaw,no_prices_rendered,2027-08-11,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A6-single,2027-08-12|LON>MCO|TPA>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A6-single,2027-08-12|LON>MCO|TPA>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A6-single,2027-08-12|LON>MCO|TPA>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A8-single,2027-08-12|LON>TPA|MCO>LON|2027-08-26|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A8-single,2027-08-12|LON>TPA|MCO>LON|2027-08-26|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,A8-single,2027-08-12|LON>TPA|MCO>LON|2027-08-26|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-26,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B1-single,2027-08-11|LON>MCO|MIA>LON|2027-08-27|single,british_airways,open_jaw,skipped_provider_down,2027-08-11,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B1-single,2027-08-11|LON>MCO|MIA>LON|2027-08-27|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-11,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B1-single,2027-08-11|LON>MCO|MIA>LON|2027-08-27|single,skyscanner,open_jaw,skipped_provider_down,2027-08-11,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B2-single,2027-08-11|LON>TPA|MIA>LON|2027-08-27|single,british_airways,open_jaw,skipped_provider_down,2027-08-11,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B2-single,2027-08-11|LON>TPA|MIA>LON|2027-08-27|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-11,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B2-single,2027-08-11|LON>TPA|MIA>LON|2027-08-27|single,skyscanner,open_jaw,skipped_provider_down,2027-08-11,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B3-single,2027-08-12|LON>MCO|MIA>LON|2027-08-27|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B3-single,2027-08-12|LON>MCO|MIA>LON|2027-08-27|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B3-single,2027-08-12|LON>MCO|MIA>LON|2027-08-27|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B4-single,2027-08-12|LON>TPA|MIA>LON|2027-08-27|single,british_airways,open_jaw,skipped_provider_down,2027-08-12,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B4-single,2027-08-12|LON>TPA|MIA>LON|2027-08-27|single,virgin_atlantic,open_jaw,skipped_provider_down,2027-08-12,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,B4-single,2027-08-12|LON>TPA|MIA>LON|2027-08-27|single,skyscanner,open_jaw,skipped_provider_down,2027-08-12,2027-08-27,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,O1,2027-08-11|LON>MCO,british_airways,one_way,ok,2027-08-11,,,,BA,Economy Basic (lowest available),2336,260,2596,0,14:30,19:05,575,0,
2026-09-08T12:08:37.127Z,O1,2027-08-11|LON>MCO,british_airways,one_way,ok,2027-08-11,,,,BA,Economy Basic (lowest available),4348,260,4608,0,10:45,15:15,570,0,
2026-09-08T12:08:37.127Z,O2,2027-08-11|LON>TPA,british_airways,one_way,ok,2027-08-11,,,,BA,Economy Basic (lowest available),5052,260,5312,0,12:30,16:50,560,0,
2026-09-08T12:08:37.127Z,O3,2027-08-12|LON>MCO,british_airways,one_way,ok,2027-08-12,,,,BA,Economy Basic (lowest available),2536,260,2796,0,14:30,19:05,575,0,
2026-09-08T12:08:37.127Z,O3,2027-08-12|LON>MCO,british_airways,one_way,ok,2027-08-12,,,,BA,Economy Basic (lowest available),4940,260,5200,0,10:45,15:15,570,0,
2026-09-08T12:08:37.127Z,O4,2027-08-12|LON>TPA,british_airways,one_way,ok,2027-08-12,,,,BA,Economy Basic (lowest available),2644,260,2904,0,12:30,16:50,560,0,
2026-09-08T12:08:37.127Z,R1,2027-08-26|MCO>LON,british_airways,one_way,no_prices_rendered,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R1,2027-08-26|MCO>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R1,2027-08-26|MCO>LON,google_flights,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R1,2027-08-26|MCO>LON,skyscanner,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R2,2027-08-26|TPA>LON,british_airways,one_way,no_prices_rendered,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R2,2027-08-26|TPA>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R2,2027-08-26|TPA>LON,google_flights,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R2,2027-08-26|TPA>LON,skyscanner,one_way,skipped_provider_down,2027-08-26,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R3,2027-08-27|MIA>LON,british_airways,one_way,skipped_provider_down,2027-08-27,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R3,2027-08-27|MIA>LON,virgin_atlantic,one_way,skipped_provider_down,2027-08-27,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R3,2027-08-27|MIA>LON,google_flights,one_way,skipped_provider_down,2027-08-27,,,,,,,,,,,,,,
2026-09-08T12:08:37.127Z,R3,2027-08-27|MIA>LON,skyscanner,one_way,skipped_provider_down,2027-08-27,,,,,,,,,,,,,,
